Time [s], Analyzer Name, Decoded Protocol Result
0.313070406250000,I2S / PCM,Ch 1: 0x000399
0.313080843750000,I2S / PCM,Ch 2: 0x0000FE
0.313091250000000,I2S / PCM,Ch 1: 0x00008C
0.313101687500000,I2S / PCM,Ch 2: 0xFFFE95
0.313112093750000,I2S / PCM,Ch 1: 0x0000DE
0.313122531250000,I2S / PCM,Ch 2: 0x000106
0.313132968750000,I2S / PCM,Ch 1: 0x00073B
0.313143375000000,I2S / PCM,Ch 2: 0x00048A
0.313153812500000,I2S / PCM,Ch 1: 0x000702
0.313164218750000,I2S / PCM,Ch 2: 0x0007D6
0.313174656250000,I2S / PCM,Ch 1: 0x0005E4
0.313185062500000,I2S / PCM,Ch 2: 0x000703
0.313195500000000,I2S / PCM,Ch 1: 0xFFFE96
0.313205906250000,I2S / PCM,Ch 2: 0xFFFD87
0.313216343750000,I2S / PCM,Ch 1: 0x000866
0.313226750000000,I2S / PCM,Ch 2: 0x000949
0.313237187500000,I2S / PCM,Ch 1: 0x0003C4
0.313247593750000,I2S / PCM,Ch 2: 0xFFFC74
0.313258031250000,I2S / PCM,Ch 1: 0x00026C
0.313268468750000,I2S / PCM,Ch 2: 0x00029A
0.313278875000000,I2S / PCM,Ch 1: 0x0002E5
0.313289312500000,I2S / PCM,Ch 2: 0x0000DA
0.313299718750000,I2S / PCM,Ch 1: 0x00073B
0.313310156250000,I2S / PCM,Ch 2: 0x00048A
0.313320562500000,I2S / PCM,Ch 1: 0x000702
0.313331000000000,I2S / PCM,Ch 2: 0x000272
0.313341406250000,I2S / PCM,Ch 1: 0x00031F
0.313351843750000,I2S / PCM,Ch 2: 0x0001B5
0.313362250000000,I2S / PCM,Ch 1: 0x000612
0.313372687500000,I2S / PCM,Ch 2: 0x0005BD
0.313383093750000,I2S / PCM,Ch 1: 0x000357
0.313393531250000,I2S / PCM,Ch 2: 0x0003F2
0.313403968750000,I2S / PCM,Ch 1: 0xFFFEBD
0.313414375000000,I2S / PCM,Ch 2: 0xFFFC74
0.313424812500000,I2S / PCM,Ch 1: 0x00026C
0.313435218750000,I2S / PCM,Ch 2: 0x00029A
0.313445656250000,I2S / PCM,Ch 1: 0x0002E5
0.313456062500000,I2S / PCM,Ch 2: 0x0000DA
0.313466500000000,I2S / PCM,Ch 1: 0xFFF8D6
0.313476906250000,I2S / PCM,Ch 2: 0xFFFA85
0.313487343750000,I2S / PCM,Ch 1: 0x0005A9
0.313497750000000,I2S / PCM,Ch 2: 0x00048A
0.313508187500000,I2S / PCM,Ch 1: 0xFFFF45
0.313518593750000,I2S / PCM,Ch 2: 0xFFFDEE
0.313529031250000,I2S / PCM,Ch 1: 0x000675
0.313539437500000,I2S / PCM,Ch 2: 0x000616
0.313549875000000,I2S / PCM,Ch 1: 0xFFFE48
0.313560312500000,I2S / PCM,Ch 2: 0xFFFC7E
0.313570718750000,I2S / PCM,Ch 1: 0x0000B8
0.313581156250000,I2S / PCM,Ch 2: 0xFFFFF0
0.313591562500000,I2S / PCM,Ch 1: 0x0005B1
0.313602000000000,I2S / PCM,Ch 2: 0x0005A6
0.313612406250000,I2S / PCM,Ch 1: 0x000237
0.313622843750000,I2S / PCM,Ch 2: 0x000420
0.313633250000000,I2S / PCM,Ch 1: 0xFFF8D6
0.313643687500000,I2S / PCM,Ch 2: 0xFFFA85
0.313654093750000,I2S / PCM,Ch 1: 0x0005A9
0.313664531250000,I2S / PCM,Ch 2: 0x000036
0.313674937500000,I2S / PCM,Ch 1: 0x0004D7
0.313685375000000,I2S / PCM,Ch 2: 0x00041E
0.313695781250000,I2S / PCM,Ch 1: 0xFFFD65
0.313706218750000,I2S / PCM,Ch 2: 0xFFFE71
0.313716656250000,I2S / PCM,Ch 1: 0x00034F
0.313727062500000,I2S / PCM,Ch 2: 0xFFFF81
0.313737500000000,I2S / PCM,Ch 1: 0x00010C
0.313747906250000,I2S / PCM,Ch 2: 0xFFFFF0
0.313758343750000,I2S / PCM,Ch 1: 0x0005B1
0.313768750000000,I2S / PCM,Ch 2: 0x0005A6
0.313779187500000,I2S / PCM,Ch 1: 0x000237
0.313789593750000,I2S / PCM,Ch 2: 0x000420
0.313800031250000,I2S / PCM,Ch 1: 0x000149
0.313810437500000,I2S / PCM,Ch 2: 0xFFFF49
0.313820875000000,I2S / PCM,Ch 1: 0xFFFE1B
0.313831281250000,I2S / PCM,Ch 2: 0xFFFE9B
0.313841718750000,I2S / PCM,Ch 1: 0x00022B
0.313852125000000,I2S / PCM,Ch 2: 0x0002BD
0.313862562500000,I2S / PCM,Ch 1: 0x0001AD
0.313873000000000,I2S / PCM,Ch 2: 0x0000E6
0.313883406250000,I2S / PCM,Ch 1: 0x000068
0.313893843750000,I2S / PCM,Ch 2: 0x00007A
0.313904250000000,I2S / PCM,Ch 1: 0x000116
0.313914687500000,I2S / PCM,Ch 2: 0x00016C
0.313925093750000,I2S / PCM,Ch 1: 0xFFFC30
0.313935531250000,I2S / PCM,Ch 2: 0xFFFC2B
0.313945937500000,I2S / PCM,Ch 1: 0x0000B3
0.313956375000000,I2S / PCM,Ch 2: 0x0001CC
0.313966781250000,I2S / PCM,Ch 1: 0x000149
0.313977218750000,I2S / PCM,Ch 2: 0xFFFF49
0.313987625000000,I2S / PCM,Ch 1: 0xFFFE1B
0.313998062500000,I2S / PCM,Ch 2: 0x00022A
0.314008468750000,I2S / PCM,Ch 1: 0xFFFE8E
0.314018906250000,I2S / PCM,Ch 2: 0xFFFE75
0.314029343750000,I2S / PCM,Ch 1: 0xFFFEB1
0.314039750000000,I2S / PCM,Ch 2: 0xFFFE29
0.314050187500000,I2S / PCM,Ch 1: 0x00013A
0.314060593750000,I2S / PCM,Ch 2: 0x00009D
0.314071031250000,I2S / PCM,Ch 1: 0x0002E3
0.314081437500000,I2S / PCM,Ch 2: 0x00016C
0.314091875000000,I2S / PCM,Ch 1: 0xFFFC30
0.314102281250000,I2S / PCM,Ch 2: 0xFFFC2B
0.314112718750000,I2S / PCM,Ch 1: 0x0000B3
0.314123125000000,I2S / PCM,Ch 2: 0x0001CC
0.314133562500000,I2S / PCM,Ch 1: 0xFFFD63
0.314143968750000,I2S / PCM,Ch 2: 0xFFFFBD
0.314154406250000,I2S / PCM,Ch 1: 0xFFF976
0.314164843750000,I2S / PCM,Ch 2: 0xFFFADC
0.314175250000000,I2S / PCM,Ch 1: 0x0002F9
0.314185687500000,I2S / PCM,Ch 2: 0x000427
0.314196093750000,I2S / PCM,Ch 1: 0xFFFA91
0.314206531250000,I2S / PCM,Ch 2: 0xFFFD0C
0.314216937500000,I2S / PCM,Ch 1: 0x000490
0.314227375000000,I2S / PCM,Ch 2: 0x000260
0.314237781250000,I2S / PCM,Ch 1: 0xFFFA19
0.314248218750000,I2S / PCM,Ch 2: 0x000472
0.314258625000000,I2S / PCM,Ch 1: 0x000141
0.314269062500000,I2S / PCM,Ch 2: 0x000200
0.314279468750000,I2S / PCM,Ch 1: 0x00053A
0.314289906250000,I2S / PCM,Ch 2: 0x0004A2
0.314300312500000,I2S / PCM,Ch 1: 0xFFFD63
0.314310750000000,I2S / PCM,Ch 2: 0xFFFFBD
0.314321187500000,I2S / PCM,Ch 1: 0xFFF976
0.314331593750000,I2S / PCM,Ch 2: 0xFFFC49
0.314342031250000,I2S / PCM,Ch 1: 0x00013F
0.314352437500000,I2S / PCM,Ch 2: 0x0000D1
0.314362875000000,I2S / PCM,Ch 1: 0x000204
0.314373281250000,I2S / PCM,Ch 2: 0x0000C8
0.314383718750000,I2S / PCM,Ch 1: 0xFFFBBC
0.314394125000000,I2S / PCM,Ch 2: 0xFFFD79
0.314404562500000,I2S / PCM,Ch 1: 0x000387
0.314414968750000,I2S / PCM,Ch 2: 0x000472
0.314425406250000,I2S / PCM,Ch 1: 0x000141
0.314435812500000,I2S / PCM,Ch 2: 0x000200
0.314446250000000,I2S / PCM,Ch 1: 0x00053A
0.314456656250000,I2S / PCM,Ch 2: 0x0004A2
0.314467093750000,I2S / PCM,Ch 1: 0xFFF9BD
0.314477531250000,I2S / PCM,Ch 2: 0xFFF951
0.314487937500000,I2S / PCM,Ch 1: 0xFFFF0D
0.314498375000000,I2S / PCM,Ch 2: 0xFFFEFE
0.314508781250000,I2S / PCM,Ch 1: 0xFFF9BB
0.314519218750000,I2S / PCM,Ch 2: 0xFFFA62
0.314529625000000,I2S / PCM,Ch 1: 0x000166
0.314540062500000,I2S / PCM,Ch 2: 0xFFFF66
0.314550468750000,I2S / PCM,Ch 1: 0xFFFF66
0.314560906250000,I2S / PCM,Ch 2: 0xFFFFBC
0.314571312500000,I2S / PCM,Ch 1: 0xFFFBE1
0.314581750000000,I2S / PCM,Ch 2: 0xFFFBE1
0.314592156250000,I2S / PCM,Ch 1: 0x0002B4
0.314602593750000,I2S / PCM,Ch 2: 0x00027C
0.314613000000000,I2S / PCM,Ch 1: 0xFFFF6A
0.314623437500000,I2S / PCM,Ch 2: 0x0000AC
0.314633875000000,I2S / PCM,Ch 1: 0xFFF9BD
0.314644281250000,I2S / PCM,Ch 2: 0xFFF951
0.314654718750000,I2S / PCM,Ch 1: 0xFFFF0D
0.314665125000000,I2S / PCM,Ch 2: 0xFFFD2B
0.314675562500000,I2S / PCM,Ch 1: 0x00016D
0.314685968750000,I2S / PCM,Ch 2: 0x000247
0.314696406250000,I2S / PCM,Ch 1: 0x00006F
0.314706812500000,I2S / PCM,Ch 2: 0x00005A
0.314717250000000,I2S / PCM,Ch 1: 0xFFFF68
0.314727656250000,I2S / PCM,Ch 2: 0xFFFEEA
0.314738093750000,I2S / PCM,Ch 1: 0xFFFCB5
0.314748500000000,I2S / PCM,Ch 2: 0xFFFBE1
0.314758937500000,I2S / PCM,Ch 1: 0x0002B4
0.314769343750000,I2S / PCM,Ch 2: 0x00027C
0.314779781250000,I2S / PCM,Ch 1: 0xFFFF6A
0.314790218750000,I2S / PCM,Ch 2: 0x0000AC
0.314800625000000,I2S / PCM,Ch 1: 0x0001AE
0.314811062500000,I2S / PCM,Ch 2: 0x0001B7
0.314821468750000,I2S / PCM,Ch 1: 0x0003E8
0.314831906250000,I2S / PCM,Ch 2: 0x0002B1
0.314842312500000,I2S / PCM,Ch 1: 0xFFF7FF
0.314852750000000,I2S / PCM,Ch 2: 0xFFF7F5
0.314863156250000,I2S / PCM,Ch 1: 0x0001A3
0.314873593750000,I2S / PCM,Ch 2: 0x0000BA
0.314884000000000,I2S / PCM,Ch 1: 0xFFFB50
0.314894437500000,I2S / PCM,Ch 2: 0xFFFAEE
0.314904843750000,I2S / PCM,Ch 1: 0x0001C8
0.314915281250000,I2S / PCM,Ch 2: 0xFFFC53
0.314925718750000,I2S / PCM,Ch 1: 0xFFFD83
0.314936125000000,I2S / PCM,Ch 2: 0xFFFDDB
0.314946562500000,I2S / PCM,Ch 1: 0xFFFBC7
0.314956968750000,I2S / PCM,Ch 2: 0xFFFA83
0.314967406250000,I2S / PCM,Ch 1: 0x0001AE
0.314977812500000,I2S / PCM,Ch 2: 0x0001B7
0.314988250000000,I2S / PCM,Ch 1: 0x0003E8
0.314998656250000,I2S / PCM,Ch 2: 0xFFFB06
0.315009093750000,I2S / PCM,Ch 1: 0xFFFE35
0.315019500000000,I2S / PCM,Ch 2: 0xFFFD2D
0.315029937500000,I2S / PCM,Ch 1: 0xFFF995
0.315040343750000,I2S / PCM,Ch 2: 0xFFFC42
0.315050781250000,I2S / PCM,Ch 1: 0xFFF808
0.315061187500000,I2S / PCM,Ch 2: 0xFFFA0D
0.315071625000000,I2S / PCM,Ch 1: 0xFFFE3A
0.315082062500000,I2S / PCM,Ch 2: 0xFFFC53
0.315092468750000,I2S / PCM,Ch 1: 0xFFFD83
0.315102906250000,I2S / PCM,Ch 2: 0xFFFDDB
0.315113312500000,I2S / PCM,Ch 1: 0xFFFBC7
0.315123750000000,I2S / PCM,Ch 2: 0xFFFA83
0.315134156250000,I2S / PCM,Ch 1: 0xFFFFD5
0.315144593750000,I2S / PCM,Ch 2: 0xFFFE63
0.315155000000000,I2S / PCM,Ch 1: 0xFFFCA8
0.315165437500000,I2S / PCM,Ch 2: 0xFFFC23
0.315175843750000,I2S / PCM,Ch 1: 0xFFFD61
0.315186281250000,I2S / PCM,Ch 2: 0xFFFDEF
0.315196687500000,I2S / PCM,Ch 1: 0xFFFBA5
0.315207125000000,I2S / PCM,Ch 2: 0xFFFB02
0.315217531250000,I2S / PCM,Ch 1: 0xFFFE60
0.315227968750000,I2S / PCM,Ch 2: 0xFFFE9E
0.315238406250000,I2S / PCM,Ch 1: 0xFFFF69
0.315248812500000,I2S / PCM,Ch 2: 0xFFFF7B
0.315259250000000,I2S / PCM,Ch 1: 0xFFFDD2
0.315269656250000,I2S / PCM,Ch 2: 0xFFFCAC
0.315280093750000,I2S / PCM,Ch 1: 0x0005B6
0.315290500000000,I2S / PCM,Ch 2: 0x000323
0.315300937500000,I2S / PCM,Ch 1: 0xFFFFD5
0.315311343750000,I2S / PCM,Ch 2: 0xFFFE63
0.315321781250000,I2S / PCM,Ch 1: 0xFFFCA8
0.315332187500000,I2S / PCM,Ch 2: 0x0002B7
0.315342625000000,I2S / PCM,Ch 1: 0xFFFE93
0.315353031250000,I2S / PCM,Ch 2: 0xFFFE6D
0.315363468750000,I2S / PCM,Ch 1: 0xFFFE8D
0.315373875000000,I2S / PCM,Ch 2: 0xFFFE0B
0.315384312500000,I2S / PCM,Ch 1: 0xFFFD65
0.315394750000000,I2S / PCM,Ch 2: 0xFFFBC9
0.315405156250000,I2S / PCM,Ch 1: 0x0000A0
0.315415593750000,I2S / PCM,Ch 2: 0xFFFF7B
0.315426000000000,I2S / PCM,Ch 1: 0xFFFDD2
0.315436437500000,I2S / PCM,Ch 2: 0xFFFCAC
0.315446843750000,I2S / PCM,Ch 1: 0x0005B6
0.315457281250000,I2S / PCM,Ch 2: 0x000323
0.315467687500000,I2S / PCM,Ch 1: 0xFFFDEF
0.315478125000000,I2S / PCM,Ch 2: 0xFFFE39
0.315488531250000,I2S / PCM,Ch 1: 0xFFFE6D
0.315498968750000,I2S / PCM,Ch 2: 0xFFFEDB
0.315509375000000,I2S / PCM,Ch 1: 0x0003F5
0.315519812500000,I2S / PCM,Ch 2: 0x000475
0.315530250000000,I2S / PCM,Ch 1: 0x0002BD
0.315540656250000,I2S / PCM,Ch 2: 0x0002BA
0.315551093750000,I2S / PCM,Ch 1: 0x00080B
0.315561500000000,I2S / PCM,Ch 2: 0x00076C
0.315571937500000,I2S / PCM,Ch 1: 0x0000EE
0.315582343750000,I2S / PCM,Ch 2: 0xFFF7B7
0.315592781250000,I2S / PCM,Ch 1: 0x0000E0
0.315603187500000,I2S / PCM,Ch 2: 0x00024D
0.315613625000000,I2S / PCM,Ch 1: 0x000460
0.315624031250000,I2S / PCM,Ch 2: 0x000538
0.315634468750000,I2S / PCM,Ch 1: 0xFFFDEF
0.315644875000000,I2S / PCM,Ch 2: 0xFFFE39
0.315655312500000,I2S / PCM,Ch 1: 0xFFFE6D
0.315665718750000,I2S / PCM,Ch 2: 0x00047A
0.315676156250000,I2S / PCM,Ch 1: 0xFFFE6A
0.315686593750000,I2S / PCM,Ch 2: 0xFFFEF8
0.315697000000000,I2S / PCM,Ch 1: 0x000407
0.315707437500000,I2S / PCM,Ch 2: 0x0004EC
0.315717843750000,I2S / PCM,Ch 1: 0x0005E4
0.315728281250000,I2S / PCM,Ch 2: 0x000631
0.315738687500000,I2S / PCM,Ch 1: 0xFFF83A
0.315749125000000,I2S / PCM,Ch 2: 0xFFF7B7
0.315759531250000,I2S / PCM,Ch 1: 0x0000E0
0.315769968750000,I2S / PCM,Ch 2: 0x00024D
0.315780375000000,I2S / PCM,Ch 1: 0x000460
0.315790812500000,I2S / PCM,Ch 2: 0x000538
0.315801218750000,I2S / PCM,Ch 1: 0xFFFCB6
0.315811656250000,I2S / PCM,Ch 2: 0xFFFCD8
0.315822062500000,I2S / PCM,Ch 1: 0x00010F
0.315832500000000,I2S / PCM,Ch 2: 0x0002A5
0.315842937500000,I2S / PCM,Ch 1: 0x000022
0.315853343750000,I2S / PCM,Ch 2: 0x000045
0.315863781250000,I2S / PCM,Ch 1: 0x000273
0.315874187500000,I2S / PCM,Ch 2: 0x0001E4
0.315884625000000,I2S / PCM,Ch 1: 0xFFFFFD
0.315895031250000,I2S / PCM,Ch 2: 0x000084
0.315905468750000,I2S / PCM,Ch 1: 0x7FFAF2
0.315915875000000,I2S / PCM,Ch 2: 0xFFFF5B
0.315926312500000,I2S / PCM,Ch 1: 0x00055A
0.315936718750000,I2S / PCM,Ch 2: 0x0003DB
0.315947156250000,I2S / PCM,Ch 1: 0x000157
0.315957562500000,I2S / PCM,Ch 2: 0x0001A0
0.315968000000000,I2S / PCM,Ch 1: 0xFFFCB6
0.315978406250000,I2S / PCM,Ch 2: 0xFFFCD8
0.315988843750000,I2S / PCM,Ch 1: 0x00010F
0.315999281250000,I2S / PCM,Ch 2: 0xFFFC5C
0.316009687500000,I2S / PCM,Ch 1: 0x0004A6
0.316020125000000,I2S / PCM,Ch 2: 0x0006BE
0.316030531250000,I2S / PCM,Ch 1: 0xFFFFD9
0.316040968750000,I2S / PCM,Ch 2: 0xFFFFE7
0.316051375000000,I2S / PCM,Ch 1: 0x00016C
0.316061812500000,I2S / PCM,Ch 2: 0x000211
0.316072218750000,I2S / PCM,Ch 1: 0x00006D
0.316082656250000,I2S / PCM,Ch 2: 0xFFFF5B
0.316093062500000,I2S / PCM,Ch 1: 0x00055A
0.316103500000000,I2S / PCM,Ch 2: 0x0003DB
0.316113906250000,I2S / PCM,Ch 1: 0x000157
0.316124343750000,I2S / PCM,Ch 2: 0x0001A0
0.316134781250000,I2S / PCM,Ch 1: 0x0002E7
0.316145187500000,I2S / PCM,Ch 2: 0x0002DE
0.316155625000000,I2S / PCM,Ch 1: 0x00041C
0.316166031250000,I2S / PCM,Ch 2: 0x00035A
0.316176468750000,I2S / PCM,Ch 1: 0x0003BE
0.316186875000000,I2S / PCM,Ch 2: 0x000569
0.316197312500000,I2S / PCM,Ch 1: 0x0006A0
0.316207718750000,I2S / PCM,Ch 2: 0x000641
0.316218156250000,I2S / PCM,Ch 1: 0xFFFEBB
0.316228562500000,I2S / PCM,Ch 2: 0x0001AA
0.316239000000000,I2S / PCM,Ch 1: 0x0005F8
0.316249406250000,I2S / PCM,Ch 2: 0x0005E6
0.316259843750000,I2S / PCM,Ch 1: 0xFFFDA0
0.316270250000000,I2S / PCM,Ch 2: 0xFFFBA8
0.316280687500000,I2S / PCM,Ch 1: 0x00002D
0.316291093750000,I2S / PCM,Ch 2: 0xFFFF4F
0.316301531250000,I2S / PCM,Ch 1: 0x0002E7
0.316311968750000,I2S / PCM,Ch 2: 0x0002DE
0.316322375000000,I2S / PCM,Ch 1: 0x00041C
0.316332812500000,I2S / PCM,Ch 2: 0x000195
0.316343218750000,I2S / PCM,Ch 1: 0x000536
0.316353656250000,I2S / PCM,Ch 2: 0x0004F9
0.316364062500000,I2S / PCM,Ch 1: 0x00010E
0.316374500000000,I2S / PCM,Ch 2: 0x000021
0.316384906250000,I2S / PCM,Ch 1: 0x0001B7
0.316395343750000,I2S / PCM,Ch 2: 0xFFFEFF
0.316405750000000,I2S / PCM,Ch 1: 0x0002EA
0.316416187500000,I2S / PCM,Ch 2: 0x0005E6
0.316426593750000,I2S / PCM,Ch 1: 0xFFFDA0
0.316437031250000,I2S / PCM,Ch 2: 0xFFFBA8
0.316447468750000,I2S / PCM,Ch 1: 0x00002D
0.316457875000000,I2S / PCM,Ch 2: 0xFFFF4F
0.316468312500000,I2S / PCM,Ch 1: 0x0004DB
0.316478718750000,I2S / PCM,Ch 2: 0x0002AB
0.316489156250000,I2S / PCM,Ch 1: 0xFFFAB4
0.316499562500000,I2S / PCM,Ch 2: 0xFFF885
0.316510000000000,I2S / PCM,Ch 1: 0x000710
0.316520406250000,I2S / PCM,Ch 2: 0x0006C4
0.316530843750000,I2S / PCM,Ch 1: 0x000199
0.316541250000000,I2S / PCM,Ch 2: 0x000125
0.316551687500000,I2S / PCM,Ch 1: 0x000527
0.316562093750000,I2S / PCM,Ch 2: 0x00050B
0.316572531250000,I2S / PCM,Ch 1: 0x000343
0.316582937500000,I2S / PCM,Ch 2: 0x00014D
0.316593375000000,I2S / PCM,Ch 1: 0xFFFFD4
0.316603812500000,I2S / PCM,Ch 2: 0xFFFFAF
0.316614218750000,I2S / PCM,Ch 1: 0x0007E5
0.316624656250000,I2S / PCM,Ch 2: 0x000718
0.316635062500000,I2S / PCM,Ch 1: 0x0004DB
0.316645500000000,I2S / PCM,Ch 2: 0x0002AB
0.316655906250000,I2S / PCM,Ch 1: 0xFFFAB4
0.316666343750000,I2S / PCM,Ch 2: 0x0004B2
0.316676750000000,I2S / PCM,Ch 1: 0x000396
0.316687187500000,I2S / PCM,Ch 2: 0x0001D5
0.316697593750000,I2S / PCM,Ch 1: 0x000461
0.316708031250000,I2S / PCM,Ch 2: 0x0005F5
0.316718437500000,I2S / PCM,Ch 1: 0x00034F
0.316728875000000,I2S / PCM,Ch 2: 0x0002B7
0.316739312500000,I2S / PCM,Ch 1: 0x000315
0.316749718750000,I2S / PCM,Ch 2: 0x00014D
0.316760156250000,I2S / PCM,Ch 1: 0xFFFFD4
0.316770562500000,I2S / PCM,Ch 2: 0xFFFFAF
0.316781000000000,I2S / PCM,Ch 1: 0x0007E5
0.316791406250000,I2S / PCM,Ch 2: 0x000718
0.316801843750000,I2S / PCM,Ch 1: 0xFFFED9
0.316812250000000,I2S / PCM,Ch 2: 0xFFFF41
0.316822687500000,I2S / PCM,Ch 1: 0x00034A
0.316833093750000,I2S / PCM,Ch 2: 0x000369
0.316843531250000,I2S / PCM,Ch 1: 0xFFFFEB
0.316853937500000,I2S / PCM,Ch 2: 0x0001C5
0.316864375000000,I2S / PCM,Ch 1: 0xFFFDC9
0.316874781250000,I2S / PCM,Ch 2: 0xFFFD08
0.316885218750000,I2S / PCM,Ch 1: 0xFFFFED
0.316895656250000,I2S / PCM,Ch 2: 0x000022
0.316906062500000,I2S / PCM,Ch 1: 0xFFFBC1
0.316916500000000,I2S / PCM,Ch 2: 0xFFFEE5
0.316926906250000,I2S / PCM,Ch 1: 0x000029
0.316937343750000,I2S / PCM,Ch 2: 0xFFFF91
0.316947750000000,I2S / PCM,Ch 1: 0xFFF624
0.316958187500000,I2S / PCM,Ch 2: 0xFFF7AB
0.316968593750000,I2S / PCM,Ch 1: 0xFFFED9
0.316979031250000,I2S / PCM,Ch 2: 0xFFFF41
0.316989437500000,I2S / PCM,Ch 1: 0x00034A
0.316999875000000,I2S / PCM,Ch 2: 0xFFFE29
0.317010281250000,I2S / PCM,Ch 1: 0xFFF8A5
0.317020718750000,I2S / PCM,Ch 2: 0xFFF8CD
0.317031125000000,I2S / PCM,Ch 1: 0xFFFE98
0.317041562500000,I2S / PCM,Ch 2: 0xFFFEA9
0.317052000000000,I2S / PCM,Ch 1: 0x000077
0.317062406250000,I2S / PCM,Ch 2: 0x0001CF
0.317072843750000,I2S / PCM,Ch 1: 0xFFFD96
0.317083250000000,I2S / PCM,Ch 2: 0xFFFEE5
0.317093687500000,I2S / PCM,Ch 1: 0x000029
0.317104093750000,I2S / PCM,Ch 2: 0xFFFF91
0.317114531250000,I2S / PCM,Ch 1: 0xFFF624
0.317124937500000,I2S / PCM,Ch 2: 0xFFF7AB
0.317135375000000,I2S / PCM,Ch 1: 0xFFFE8B
0.317145781250000,I2S / PCM,Ch 2: 0xFFFDE4
0.317156218750000,I2S / PCM,Ch 1: 0xFFFD54
0.317166625000000,I2S / PCM,Ch 2: 0xFFFDA3
0.317177062500000,I2S / PCM,Ch 1: 0xFFFA02
0.317187468750000,I2S / PCM,Ch 2: 0xFFF8DD
0.317197906250000,I2S / PCM,Ch 1: 0x00014E
0.317208343750000,I2S / PCM,Ch 2: 0x0002C0
0.317218750000000,I2S / PCM,Ch 1: 0xFFFB25
0.317229187500000,I2S / PCM,Ch 2: 0xFFFC91
0.317239593750000,I2S / PCM,Ch 1: 0x00006B
0.317250031250000,I2S / PCM,Ch 2: 0xFFFC0E
0.317260437500000,I2S / PCM,Ch 1: 0xFFFF32
0.317270875000000,I2S / PCM,Ch 2: 0xFFFFBF
0.317281281250000,I2S / PCM,Ch 1: 0xFFFCFD
0.317291718750000,I2S / PCM,Ch 2: 0xFFFD77
0.317302125000000,I2S / PCM,Ch 1: 0xFFFE8B
0.317312562500000,I2S / PCM,Ch 2: 0xFFFDE4
0.317322968750000,I2S / PCM,Ch 1: 0xFFFD54
0.317333406250000,I2S / PCM,Ch 2: 0xFFFC65
0.317343812500000,I2S / PCM,Ch 1: 0xFFFB64
0.317354250000000,I2S / PCM,Ch 2: 0xFFFCC7
0.317364687500000,I2S / PCM,Ch 1: 0xFFF610
0.317375093750000,I2S / PCM,Ch 2: 0xFFF80B
0.317385531250000,I2S / PCM,Ch 1: 0xFFF3FA
0.317395937500000,I2S / PCM,Ch 2: 0xFFF553
0.317406375000000,I2S / PCM,Ch 1: 0xFFFB35
0.317416781250000,I2S / PCM,Ch 2: 0xFFFC0E
0.317427218750000,I2S / PCM,Ch 1: 0xFFFF32
0.317437625000000,I2S / PCM,Ch 2: 0xFFFFBF
0.317448062500000,I2S / PCM,Ch 1: 0xFFFCFD
0.317458468750000,I2S / PCM,Ch 2: 0xFFFD77
0.317468906250000,I2S / PCM,Ch 1: 0xFFFD2A
0.317479312500000,I2S / PCM,Ch 2: 0xFFFEE1
0.317489750000000,I2S / PCM,Ch 1: 0xFFFF01
0.317500187500000,I2S / PCM,Ch 2: 0xFFFE09
0.317510593750000,I2S / PCM,Ch 1: 0xFFFE7C
0.317521031250000,I2S / PCM,Ch 2: 0xFFFD5D
0.317531437500000,I2S / PCM,Ch 1: 0xFFFC2B
0.317541875000000,I2S / PCM,Ch 2: 0xFFFCDB
0.317552281250000,I2S / PCM,Ch 1: 0xFFFCB8
0.317562718750000,I2S / PCM,Ch 2: 0xFFFEBE
0.317573125000000,I2S / PCM,Ch 1: 0xFFFFE7
0.317583562500000,I2S / PCM,Ch 2: 0x000129
0.317593968750000,I2S / PCM,Ch 1: 0xFFFE86
0.317604406250000,I2S / PCM,Ch 2: 0x000188
0.317614812500000,I2S / PCM,Ch 1: 0x0000B6
0.317625250000000,I2S / PCM,Ch 2: 0x000332
0.317635656250000,I2S / PCM,Ch 1: 0xFFFD2A
0.317646093750000,I2S / PCM,Ch 2: 0xFFFEE1
0.317656531250000,I2S / PCM,Ch 1: 0xFFFF01
0.317666937500000,I2S / PCM,Ch 2: 0x000055
0.317677375000000,I2S / PCM,Ch 1: 0xFFFE34
0.317687781250000,I2S / PCM,Ch 2: 0x00000D
0.317698218750000,I2S / PCM,Ch 1: 0xFFFCB1
0.317708625000000,I2S / PCM,Ch 2: 0xFFFF66
0.317719062500000,I2S / PCM,Ch 1: 0xFFFB89
0.317729468750000,I2S / PCM,Ch 2: 0xFFFD86
0.317739906250000,I2S / PCM,Ch 1: 0x000083
0.317750312500000,I2S / PCM,Ch 2: 0x000129
0.317760750000000,I2S / PCM,Ch 1: 0xFFFE86
0.317771156250000,I2S / PCM,Ch 2: 0x000188
0.317781593750000,I2S / PCM,Ch 1: 0x0000B6
0.317792031250000,I2S / PCM,Ch 2: 0x000332
0.317802437500000,I2S / PCM,Ch 1: 0xFFFC38
0.317812875000000,I2S / PCM,Ch 2: 0xFFFDF0
0.317823281250000,I2S / PCM,Ch 1: 0xFFFF2E
0.317833718750000,I2S / PCM,Ch 2: 0xFFFFD1
0.317844125000000,I2S / PCM,Ch 1: 0xFFFC98
0.317854562500000,I2S / PCM,Ch 2: 0xFFFD0F
0.317864968750000,I2S / PCM,Ch 1: 0xFFF4C7
